worker_id,plan_tier,weekly_premium,policy_status,eligibility_flag,events_used,events_remaining,renewal_count,trigger_value,claim_auto_created,claim_valid_flag,payout_amount,income_loss,gps_lat,gps_lng,gps_tower_delta,accelerometer_variance,claim_response_time_sec,app_interaction_count,fraud_score,fraud_flag,days_active,payout_status_encoded,experience_level,shift_hours,fraud_risk_score,kyc_verified,bank_verified
252,3,79,0,1,1,29,1,33.5,1,1,553.6,67.2,17.491202,78.327085,51.0,18.916,592.0,30,0.0409,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,2,28,1,41.6,1,1,0.0,92.5,17.501875,78.475664,20.3,22.371,1042.0,55,0.3619,0,199,4,3.9,10.4,0.1349,1,1
252,3,79,0,1,3,27,1,1.0,1,1,666.7,293.4,17.344086,78.554566,89.2,76.644,942.5,24,0.0938,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,4,26,1,1.0,0,1,710.1,380.2,17.461968,78.485679,83.7,60.608,1162.1,40,0.5063,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,5,25,1,0.0,1,1,760.5,481.1,17.507946,78.462813,11.9,45.114,969.1,32,0.0372,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,6,24,1,1.0,1,1,1006.3,972.6,17.32887,78.589951,68.0,34.704,495.3,16,0.01,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,7,23,1,1.0,0,1,648.5,257.0,17.423675,78.654829,91.0,31.354,1011.4,38,0.0942,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,8,22,1,28.5,0,1,607.1,174.3,17.52859,78.553441,29.9,75.009,934.4,2,0.0635,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,9,21,1,54.9,0,1,662.8,285.5,17.356927,78.562951,220.6,49.632,230.2,32,0.0712,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,10,20,1,7.3,1,1,712.1,384.2,17.449349,78.529124,297.4,17.248,543.5,57,0.1484,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,11,19,1,1.0,0,1,701.8,363.5,17.461243,78.467091,26.8,33.326,212.9,39,0.0205,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,12,18,1,1.0,1,1,846.8,653.5,17.315528,78.615002,225.8,65.946,1067.4,15,0.1595,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,13,17,1,25.5,1,1,633.0,226.1,17.334609,78.494292,82.7,43.869,409.5,29,0.0464,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,14,16,1,30.6,1,1,0.0,174.0,17.342562,78.613017,6.1,68.989,534.9,27,0.01,0,199,4,3.9,10.4,0.1349,1,1
252,3,79,0,1,15,15,1,4.3,0,1,286.1,189.8,17.327848,78.575924,250.2,78.979,1028.2,29,0.172,0,199,0,3.9,10.4,0.1349,1,1
252,3,79,0,1,16,14,1,0.0,0,1,0.0,232.6,17.389524,78.529161,112.7,26.85,368.0,20,0.01,0,199,4,3.9,10.4,0.1349,1,1
253,3,79,2,0,1,29,3,33.5,0,1,680.9,321.8,19.134719,72.817534,56.9,60.824,34.1,59,0.1913,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,2,28,3,1.0,0,1,801.9,563.8,18.988075,72.890983,67.2,54.889,906.8,40,0.1515,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,1,3,27,3,52.1,1,1,0.0,182.0,19.25442,72.908925,59.4,63.596,256.6,21,0.01,0,199,1,0.3,11.4,0.7234,0,1
253,3,79,2,1,4,26,3,49.6,0,1,0.0,409.5,19.041155,72.847533,40.8,24.101,461.7,15,0.1204,0,199,4,0.3,11.4,0.7234,0,1
253,3,79,2,0,5,25,3,38.6,1,1,806.8,573.5,19.160015,72.693107,73.0,21.198,947.3,15,0.1531,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,6,24,3,33.4,0,1,604.1,168.2,19.13411,72.780623,13.4,15.43,617.3,41,0.1447,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,7,23,3,26.4,1,1,0.0,316.2,18.986134,72.869516,26.0,8.174,1148.7,5,0.0711,0,199,1,0.3,11.4,0.7234,0,1
253,3,79,2,0,8,22,3,51.8,0,1,0.0,654.6,19.157392,72.709473,6.1,18.606,940.4,21,0.6339,1,199,1,0.3,11.4,0.7234,0,1
253,3,79,2,1,9,21,3,36.5,0,1,890.3,740.6,19.147535,72.938436,59.6,15.628,511.1,14,0.1067,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,1,10,20,3,4.9,0,1,550.5,61.1,19.254008,72.932244,85.2,19.731,315.0,57,0.1754,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,11,19,3,265.0,0,1,1130.4,1220.8,19.323599,72.847491,37.9,32.098,1005.2,44,0.2694,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,12,18,3,51.0,0,1,638.1,236.3,19.142041,72.842433,44.6,46.656,599.4,15,0.1381,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,13,17,3,58.0,0,1,756.1,472.2,19.118867,72.999375,86.8,9.243,271.4,3,0.232,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,1,14,16,3,45.9,1,1,559.6,79.2,19.060806,72.833242,32.4,37.965,519.0,28,0.049,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,15,15,3,44.8,0,1,652.1,264.3,19.093485,72.920244,36.7,17.751,765.4,53,0.01,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,1,16,14,3,8.6,1,1,769.1,498.3,18.964589,72.873609,31.6,52.833,1104.9,22,0.3486,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,17,13,3,25.9,0,1,768.8,497.6,19.101867,72.734393,80.0,65.714,697.1,43,0.2477,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,18,12,3,16.1,1,1,736.2,432.4,19.383704,72.941912,27.6,13.16,339.9,29,0.0627,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,19,11,3,25.9,1,1,177.6,142.5,19.078784,73.069309,21.2,42.901,798.8,47,0.1232,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,20,10,3,27.1,0,1,656.2,272.5,18.887545,73.06623,43.5,9.591,1097.5,57,0.0994,0,199,0,0.3,11.4,0.7234,0,1
253,3,79,2,0,21,9,3,114.2,0,1,651.5,263.0,18.978812,72.852988,74.8,12.442,292.0,32,0.0806,0,199,0,0.3,11.4,0.7234,0,1
254,2,129,1,0,1,29,0,34.6,0,1,0.0,186.8,18.544268,73.823301,30.8,71.071,648.3,45,0.0115,0,199,4,3.0,6.9,0.3344,0,1
254,2,129,1,1,2,28,0,25.2,1,1,1056.2,212.5,18.572859,73.859537,33.2,6.873,767.5,47,0.1214,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,0,3,27,0,26.6,1,1,995.8,91.5,18.507462,73.905206,18.2,76.823,981.9,14,0.0206,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,0,4,26,0,25.3,1,1,0.0,199.8,18.431134,73.798107,76.0,2.857,1048.7,8,0.7743,1,199,1,3.0,6.9,0.3344,0,1
254,2,129,1,0,5,25,0,39.4,0,1,0.0,495.8,18.630281,73.758735,48.2,50.952,377.2,53,0.848,1,199,1,3.0,6.9,0.3344,0,1
254,2,129,1,0,6,24,0,25.8,1,1,1085.0,270.1,18.493755,73.804051,4.7,8.714,982.4,50,0.0174,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,1,7,23,0,17.8,1,1,1084.3,268.6,18.571329,73.833619,80.5,29.691,417.9,56,0.01,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,1,8,22,0,32.8,0,1,0.0,225.3,18.517107,73.854842,5.8,33.83,843.1,59,0.0273,0,199,1,3.0,6.9,0.3344,0,1
254,2,129,1,0,9,21,0,38.2,1,1,1064.6,229.2,18.369206,73.961911,78.3,19.146,241.1,46,0.01,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,0,10,20,0,37.9,0,1,0.0,314.3,18.583825,73.960941,62.0,48.177,765.6,22,0.1255,0,199,4,3.0,6.9,0.3344,0,1
254,2,129,1,0,11,19,0,25.3,0,1,986.9,73.7,18.604038,74.02551,64.2,53.129,992.4,10,0.01,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,1,12,18,0,54.4,1,1,0.0,226.1,18.608414,73.864901,36.5,77.415,212.5,23,0.9182,1,199,1,3.0,6.9,0.3344,0,1
254,2,129,1,1,13,17,0,30.8,1,1,0.0,197.7,18.426951,73.917733,84.8,38.363,871.3,6,0.1547,0,199,1,3.0,6.9,0.3344,0,1
254,2,129,1,0,14,16,0,7.5,0,1,0.0,203.8,18.637916,73.989159,48.8,9.38,1060.0,23,0.01,0,199,4,3.0,6.9,0.3344,0,1
254,2,129,1,0,15,15,0,16.1,1,1,0.0,319.1,18.503882,73.880824,56.2,61.907,803.8,25,0.01,0,199,4,3.0,6.9,0.3344,0,1
254,2,129,1,1,16,14,0,1.0,0,1,1054.7,209.4,18.557515,73.968619,13.1,79.31,55.5,21,0.01,0,199,0,3.0,6.9,0.3344,0,1
254,2,129,1,0,17,13,0,35.1,0,1,1142.7,385.4,18.592069,73.949998,60.4,64.072,1193.0,50,0.083,0,199,0,3.0,6.9,0.3344,0,1
255,3,79,0,1,1,29,0,295.0,1,1,0.0,680.9,26.972159,76.007718,459.3,74.452,325.0,25,0.1686,0,199,4,9.2,7.0,0.2071,1,1
255,3,79,0,1,2,28,0,337.0,1,1,1116.0,1191.9,27.073628,75.796851,670.8,55.52,950.8,8,0.4995,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,3,27,0,237.0,0,1,1246.9,1453.8,26.792066,75.815987,167.0,46.146,1182.1,23,0.1288,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,4,26,0,49.5,0,1,756.5,473.1,26.771588,75.661019,185.5,8.768,784.8,58,0.2018,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,5,25,0,266.0,0,1,826.2,612.5,27.039076,75.79823,325.2,51.578,751.7,46,0.2533,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,6,24,0,46.7,1,1,0.0,510.5,26.858684,75.886939,410.0,62.558,661.9,2,0.1918,0,199,4,9.2,7.0,0.2071,1,1
255,3,79,0,1,7,23,0,40.6,0,1,706.0,372.0,26.885494,75.856137,402.2,21.7,405.2,9,0.2314,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,8,22,0,13.6,0,1,0.0,489.0,26.916356,75.911581,317.5,11.909,455.5,13,0.2438,0,199,3,9.2,7.0,0.2071,1,1
255,3,79,0,1,9,21,0,37.1,1,1,658.0,276.0,26.999326,75.781684,604.1,79.302,476.2,39,0.4162,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,10,20,0,261.0,0,1,0.0,156.4,26.982869,75.83695,695.7,36.019,531.7,42,0.2411,0,199,4,9.2,7.0,0.2071,1,1
255,3,79,0,1,11,19,0,1.0,1,1,671.6,303.3,26.776096,75.878305,580.5,38.996,312.3,33,0.2753,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,12,18,0,39.5,0,1,697.2,354.5,26.891116,75.900602,610.2,22.96,168.7,58,0.2605,0,199,0,9.2,7.0,0.2071,1,1
255,3,79,0,1,13,17,0,45.9,0,1,0.0,294.0,26.8154,75.795934,402.7,28.253,1154.6,24,0.9123,1,199,3,9.2,7.0,0.2071,1,1
255,3,79,0,1,14,16,0,43.5,0,1,957.1,874.2,26.953705,75.739064,451.4,74.707,339.1,54,0.3056,0,199,0,9.2,7.0,0.2071,1,1
256,1,199,0,1,1,29,0,36.2,1,1,1930.5,260.9,17.439053,78.388369,10.4,39.854,497.9,2,0.2331,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,2,28,0,0.0,0,1,1857.5,115.0,17.464873,78.39184,224.0,50.206,916.4,7,0.2071,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,3,27,0,20.2,0,1,0.0,243.6,17.415478,78.600142,244.7,48.614,586.6,16,0.2224,0,199,4,7.5,13.3,0.6439,1,1
256,1,199,0,1,4,26,0,13.9,0,1,2074.5,549.0,17.614498,78.442031,202.0,44.092,584.1,17,0.411,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,5,25,0,7.6,0,1,0.0,315.4,17.284444,78.531697,75.7,7.089,896.6,50,0.01,0,199,4,7.5,13.3,0.6439,1,1
256,1,199,0,1,6,24,0,1.0,1,1,0.0,125.2,17.442549,78.737342,256.2,49.344,948.4,27,0.153,0,199,4,7.5,13.3,0.6439,1,1
256,1,199,0,1,7,23,0,1.0,1,1,1869.5,138.9,17.451168,78.592624,48.0,12.065,1199.3,31,0.0243,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,8,22,0,9.0,0,1,1891.6,183.2,17.385954,78.351055,167.2,9.374,890.8,22,0.2329,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,9,21,0,1.0,0,1,1887.5,175.1,17.329913,78.603976,74.1,43.286,821.0,46,0.0822,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,10,20,0,40.1,1,1,1964.5,328.9,17.398632,78.267271,23.8,64.283,1036.9,59,0.0585,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,11,19,0,227.0,1,1,2000.2,400.5,17.40845,78.403023,88.9,16.979,599.5,54,0.1632,0,199,0,7.5,13.3,0.6439,1,1
256,1,199,0,1,12,18,0,41.0,0,1,0.0,372.4,17.423779,78.425059,87.0,18.411,374.3,24,0.1354,0,199,4,7.5,13.3,0.6439,1,1
256,1,199,0,1,13,17,0,15.3,1,1,0.0,42.6,17.487651,78.57021,20.5,23.301,806.1,25,0.0506,0,199,4,7.5,13.3,0.6439,1,1
256,1,199,0,1,14,16,0,20.8,1,1,1095.6,230.2,17.334721,78.476423,28.8,25.864,149.9,58,0.0679,0,199,0,7.5,13.3,0.6439,1,1
257,0,49,0,1,1,29,2,1.0,1,1,0.0,425.6,18.63786,73.915205,31.8,42.596,1077.8,17,0.2092,0,199,1,4.6,8.8,0.5009,0,1
257,0,49,0,1,2,28,2,22.8,1,1,0.0,294.0,18.515897,73.75979,59.7,22.759,735.9,57,0.1583,0,199,4,4.6,8.8,0.5009,0,1
257,0,49,0,1,3,27,2,26.9,1,1,0.0,643.3,18.539352,73.718394,83.9,10.093,307.7,59,0.7531,1,199,2,4.6,8.8,0.5009,0,1
257,0,49,0,1,4,26,2,30.0,0,1,128.8,869.2,18.496043,73.868968,57.6,34.01,669.0,37,0.3104,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,5,25,2,14.3,0,1,0.0,550.3,18.557831,73.951331,127.5,33.342,1002.1,21,0.6032,1,199,2,4.6,8.8,0.5009,0,1
257,0,49,0,1,6,24,2,22.0,1,1,0.0,237.8,18.447632,73.890808,283.5,10.659,342.5,41,0.5163,0,199,4,4.6,8.8,0.5009,0,1
257,0,49,0,1,7,23,2,17.7,0,1,672.0,794.2,18.606324,73.828767,22.1,38.4,71.2,2,0.1939,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,8,22,2,35.3,0,1,0.0,345.5,18.422703,73.887502,31.4,65.603,970.0,51,0.325,0,199,4,4.6,8.8,0.5009,0,1
257,0,49,0,1,9,21,2,0.0,0,1,445.6,331.3,18.668999,73.773454,37.3,39.351,815.6,40,0.1827,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,10,20,2,1.0,1,1,466.5,373.0,18.418004,73.837439,76.8,63.961,1078.6,28,0.1501,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,11,19,2,1.0,1,1,426.1,292.1,18.523189,73.901653,128.9,22.458,935.1,46,0.5245,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,12,18,2,9.5,1,1,468.9,377.8,18.564822,73.882349,84.0,35.544,206.1,4,0.0658,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,13,17,2,38.8,1,1,0.0,204.0,18.54467,73.903777,12.2,79.59,60.7,30,0.0813,0,199,4,4.6,8.8,0.5009,0,1
257,0,49,0,1,14,16,2,33.8,1,1,0.0,626.7,18.564852,73.969814,25.5,71.245,859.9,60,0.0878,0,199,1,4.6,8.8,0.5009,0,1
257,0,49,0,1,15,15,2,1.0,1,1,385.5,211.0,18.428216,73.719721,212.0,18.393,713.0,58,0.3301,0,199,0,4.6,8.8,0.5009,0,1
257,0,49,0,1,16,14,2,27.1,1,1,0.0,523.9,18.495106,73.632081,74.6,55.462,964.4,6,0.1851,0,199,4,4.6,8.8,0.5009,0,1
257,0,49,0,1,17,13,2,229.0,0,1,0.0,255.2,18.601082,73.973008,30.7,78.066,1179.4,29,0.0498,0,199,1,4.6,8.8,0.5009,0,1
257,0,49,0,1,18,12,2,1.0,0,1,392.9,225.9,18.513579,73.701493,73.6,57.552,1048.8,6,0.0923,0,199,0,4.6,8.8,0.5009,0,1
258,2,129,0,1,1,29,0,6.1,0,1,432.7,433.9,28.567693,77.093444,16.2,48.472,979.8,35,0.1083,0,199,0,2.5,7.8,0.1699,1,1
258,2,129,0,1,2,28,0,355.0,0,1,986.3,72.6,28.513383,77.265994,50.3,27.616,972.5,39,0.01,0,199,0,2.5,7.8,0.1699,1,1
258,2,129,0,1,3,27,0,43.8,0,1,969.2,38.5,28.601733,77.210478,14.2,29.308,1121.5,50,0.0659,0,199,0,2.5,7.8,0.1699,1,1
258,2,129,0,1,4,26,0,477.0,0,1,0.0,121.4,28.70836,77.063756,50.4,52.917,943.1,14,0.3606,0,199,4,2.5,7.8,0.1699,1,1
258,2,129,0,1,5,25,0,357.0,0,1,1094.0,287.9,28.521334,77.20859,11.4,19.097,762.9,6,0.0232,0,199,0,2.5,7.8,0.1699,1,1
258,2,129,0,1,6,24,0,4.5,0,1,1129.2,358.5,28.656196,77.447501,18.0,40.395,1046.3,30,0.5753,0,199,0,2.5,7.8,0.1699,1,1
258,2,129,0,1,7,23,0,10.2,1,1,0.0,90.3,28.71313,77.203297,71.5,25.378,732.4,50,0.03,0,199,4,2.5,7.8,0.1699,1,1
259,0,49,2,0,1,29,0,1.0,1,1,326.7,93.4,13.098729,80.20132,225.9,33.675,658.8,44,0.2343,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,2,28,0,36.3,0,1,294.9,29.9,13.16827,80.163018,340.5,58.502,892.2,3,0.3172,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,1,3,27,0,17.7,0,1,532.4,504.7,13.081134,80.251896,678.7,27.892,1105.6,58,0.5277,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,4,26,0,25.6,1,1,435.6,311.1,12.969017,80.376115,630.7,52.771,580.0,26,0.4698,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,5,25,0,39.9,0,1,93.2,516.8,13.037431,80.123224,526.3,55.803,730.7,58,0.6306,1,199,3,0.9,6.3,0.1922,1,1
259,0,49,2,0,6,24,0,220.0,1,1,0.0,548.3,13.062879,80.288447,458.9,68.253,532.1,22,0.7427,1,199,2,0.9,6.3,0.1922,1,1
259,0,49,2,1,7,23,0,288.0,0,1,0.0,532.5,13.017213,80.258477,629.9,76.407,93.0,54,0.6977,1,199,2,0.9,6.3,0.1922,1,1
259,0,49,2,0,8,22,0,37.6,0,1,374.8,189.6,12.907221,80.449702,399.3,28.355,1056.5,51,0.48,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,9,21,0,14.9,0,1,394.0,228.0,13.329631,80.352379,379.2,24.428,259.7,16,0.435,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,1,10,20,0,26.9,0,1,81.2,144.6,12.885593,80.456282,387.0,53.369,1112.7,37,0.7772,1,199,3,0.9,6.3,0.1922,1,1
259,0,49,2,0,11,19,0,26.4,1,1,143.7,200.1,13.244176,80.158331,353.1,62.486,1071.9,14,0.5143,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,12,18,0,272.0,1,1,517.1,474.3,13.110979,80.206291,346.7,23.402,1199.7,22,0.2833,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,1,13,17,0,25.9,0,1,330.6,101.1,13.053634,80.268037,659.2,28.723,872.1,11,0.4416,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,14,16,0,1.0,1,1,304.8,49.6,13.147572,80.242099,650.7,6.485,995.5,19,0.5112,0,199,0,0.9,6.3,0.1922,1,1
259,0,49,2,0,15,15,0,1.0,0,1,0.0,416.9,12.893099,80.17246,684.6,23.11,74.0,16,0.3063,0,199,3,0.9,6.3,0.1922,1,1
259,0,49,2,0,16,14,0,29.8,0,1,584.2,608.5,13.102899,80.281233,379.6,59.319,533.5,24,0.5275,0,199,0,0.9,6.3,0.1922,1,1
260,3,79,0,1,1,29,4,11.4,0,1,579.1,118.2,28.551035,77.184395,64.7,22.826,790.8,47,0.01,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,2,28,4,8.5,0,1,0.0,122.0,28.71909,77.122005,54.0,67.06,958.6,7,0.045,0,199,1,0.5,7.7,0.4944,1,0
260,3,79,0,1,3,27,4,420.0,0,1,0.0,236.0,28.661857,77.127475,87.6,64.843,1129.8,49,0.0886,0,199,1,0.5,7.7,0.4944,1,0
260,3,79,0,1,4,26,4,44.0,0,1,629.9,219.8,28.42901,77.311807,64.2,30.186,683.2,26,0.01,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,5,25,4,227.0,1,1,603.1,166.3,28.635462,77.399221,33.6,78.218,95.0,38,0.01,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,6,24,4,468.0,1,1,666.8,293.5,28.627037,77.363868,34.4,56.507,745.5,55,0.0451,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,7,23,4,1.0,0,1,584.0,128.0,28.498736,77.332796,67.8,67.811,310.8,10,0.01,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,8,22,4,301.0,0,1,554.5,68.9,28.588505,77.270154,38.8,65.862,136.4,16,0.467,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,9,21,4,38.7,1,1,615.6,191.2,28.842164,77.076212,35.6,54.207,496.1,57,0.0441,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,10,20,4,46.2,1,1,0.0,483.5,28.599323,77.231557,16.3,57.184,153.7,1,0.4747,0,199,1,0.5,7.7,0.4944,1,0
260,3,79,0,1,11,19,4,1.0,1,1,624.3,208.6,28.375117,77.27141,50.9,19.922,810.1,2,0.01,0,199,0,0.5,7.7,0.4944,1,0
260,3,79,0,1,12,18,4,1.0,1,1,0.0,128.5,28.709712,77.285192,62.7,44.211,235.2,35,0.01,0,199,1,0.5,7.7,0.4944,1,0
261,2,129,2,0,1,29,2,436.0,1,1,502.7,339.3,28.619833,77.011335,39.1,48.729,840.4,25,0.0201,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,0,2,28,2,323.0,1,1,1011.2,122.5,28.698894,77.26618,16.2,43.732,614.7,2,0.01,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,0,3,27,2,44.7,1,1,0.0,272.4,28.657,77.068129,36.3,21.118,928.9,52,0.7944,1,199,1,0.9,11.5,0.0985,0,0
261,2,129,2,0,4,26,2,1.0,0,1,1016.3,132.6,28.731049,77.225262,48.9,53.585,1020.4,45,0.01,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,1,5,25,2,1.0,0,1,964.2,28.5,28.618931,77.451775,23.2,68.865,67.7,26,0.0506,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,1,6,24,2,5.8,1,1,1013.5,127.0,28.661629,77.276872,51.9,71.065,733.0,42,0.0125,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,0,7,23,2,5.5,0,1,1575.0,1249.9,28.504713,77.379458,27.5,54.024,92.4,47,0.141,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,0,8,22,2,4.9,1,1,1000.9,101.8,28.724667,77.483481,29.3,64.337,823.8,7,0.1116,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,0,9,21,2,419.0,1,1,0.0,63.8,28.623322,77.018716,53.7,45.221,598.3,10,0.0484,0,199,1,0.9,11.5,0.0985,0,0
261,2,129,2,0,10,20,2,435.0,0,1,982.9,65.8,28.480591,77.111111,65.3,55.017,361.5,45,0.4242,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,1,11,19,2,344.0,0,1,985.4,70.7,28.638361,77.174387,52.9,47.165,1118.0,6,0.1112,0,199,0,0.9,11.5,0.0985,0,0
261,2,129,2,1,12,18,2,1.0,0,1,0.0,86.1,28.538438,77.133386,45.3,38.839,709.9,18,0.8297,1,199,1,0.9,11.5,0.0985,0,0
261,2,129,2,0,13,17,2,39.3,1,1,0.0,280.9,28.836568,77.193966,11.5,67.377,945.8,22,0.01,0,199,1,0.9,11.5,0.0985,0,0
262,3,79,0,1,1,29,4,27.5,0,1,169.2,413.8,18.453393,73.980429,280.7,15.785,251.7,32,0.7264,1,199,3,5.1,6.0,0.2447,1,1
262,3,79,0,1,2,28,4,56.2,1,1,0.0,644.6,18.50647,73.61407,278.1,14.769,121.0,26,0.4344,0,199,4,5.1,6.0,0.2447,1,1
262,3,79,0,1,3,27,4,25.4,1,1,0.0,169.6,18.539455,73.868853,411.5,57.637,983.2,42,0.676,1,199,2,5.1,6.0,0.2447,1,1
262,3,79,0,1,4,26,4,4.5,1,1,617.2,194.4,18.449917,73.872036,541.0,79.417,381.8,60,0.4382,0,199,0,5.1,6.0,0.2447,1,1
262,3,79,0,1,5,25,4,14.6,0,1,680.4,320.8,18.695747,73.885944,589.6,50.106,1021.4,56,0.546,0,199,0,5.1,6.0,0.2447,1,1
262,3,79,0,1,6,24,4,57.4,1,1,787.9,535.8,18.636034,74.022182,171.7,69.358,553.1,4,0.4761,0,199,0,5.1,6.0,0.2447,1,1
262,3,79,0,1,7,23,4,35.9,0,1,597.5,155.1,18.445929,73.850224,392.9,28.954,897.1,19,0.4566,0,199,0,5.1,6.0,0.2447,1,1
262,3,79,0,1,8,22,4,24.7,1,1,0.0,272.2,18.545999,73.942164,239.3,13.639,175.0,8,0.3547,0,199,3,5.1,6.0,0.2447,1,1
262,3,79,0,1,9,21,4,1.0,0,1,0.0,376.1,18.680455,74.076391,668.0,55.384,643.3,54,0.6092,1,199,2,5.1,6.0,0.2447,1,1
262,3,79,0,1,10,20,4,30.2,0,1,78.7,279.2,18.449507,73.962195,456.0,33.935,981.8,12,0.8309,1,199,3,5.1,6.0,0.2447,1,1
262,3,79,0,1,11,19,4,21.1,0,1,0.0,177.9,18.66451,73.622508,390.3,42.474,1011.4,16,0.3361,0,199,4,5.1,6.0,0.2447,1,1
262,3,79,0,1,12,18,4,11.5,1,1,612.8,185.6,18.527702,73.894986,178.7,23.63,153.7,52,0.5464,0,199,0,5.1,6.0,0.2447,1,1
262,3,79,0,1,13,17,4,1.0,0,1,575.0,109.9,18.526478,73.683706,391.9,64.83,671.4,22,0.5383,0,199,0,5.1,6.0,0.2447,1,1
262,3,79,0,1,14,16,4,26.1,1,1,0.0,96.6,18.603708,73.893715,446.8,71.653,562.4,21,0.408,0,199,1,5.1,6.0,0.2447,1,1
263,1,199,2,1,1,29,0,22.0,1,1,1909.7,219.4,19.146015,72.756486,46.7,30.494,327.5,14,0.0922,0,199,0,1.9,11.8,0.2185,1,1
263,1,199,2,0,2,28,0,5.8,0,1,0.0,267.7,19.105103,72.785498,77.0,29.872,718.0,58,0.0249,0,199,3,1.9,11.8,0.2185,1,1
